MSA2000s,t_Pop_growth00_10,t_Income_growth00_10,t_hous_growth00_10,t_per_capita,t_medianvalue,t_density_pop,t_density_hhd,t_totpop,t_urban_pop,t_white,t_black,t_indian,t_asian_pac,t_other_race,t_hispanic,t_male,t_female,t_age0_17,t_age18_24,t_age25_34,t_age35_44,t_age45_54,t_age55_64,t_age65_74,t_age75over,t_m_ownkids,t_f_ownkids,t_hhder15_24,t_hhder25_34,t_hhder35_44,t_hhder45_54,t_hhder55_64,t_hhder65_74,t_hhder75over,t_hhd_1p,t_hhd_2p,t_hhd_3p,t_hhd_4p,t_hhd_5p,t_hhd_6more,t_owner_hous,t_renter_hous,t_work_inresidence,t_work_outresidence,t_work_notinplace,t_lccity,t_trans_priv,t_trans_public,t_trans_other,t_work_athome,t_traveltime5,t_traveltime5_14,t_traveltime15_29,t_traveltime30_44,t_traveltime45_59,t_traveltime60_89,t_traveltime90more,t_edu_9,t_edu_12,t_edu_hs,t_edu_coll,t_edu_assoc,t_edu_bachel,t_edu_grad,t_employed,t_unemployed,t_notlabor,t_hhdincome20k,t_hhdincomek20_30,t_hhdincomek30_40,t_hhdincomek40_50,t_hhdincomek50_60,t_hhdincomek60_75,t_hhdincomek75_100,t_hhdincomek100over,t_poverty_below,t_Vehic_0,t_Vehic_1,t_Vehic_2,t_Vehic_3,t_Vehic_4more,t_nevermarried,t_married_notsepar,t_married_separated,t_widowed,t_divorced,t_vehic_perhhd,w722,w4451,L722,L4451,Share100_4445_72,Sr4451_100,Sr722_120,Nr4451_100,Nr722_120,Share4451_722,Groc_non_food,Groc_food,Groc_non_food1,Groc_food1,S100_H,S120_H,pq_g,pq_r,pqr_nonfood,pqr_food
"Santa Cruz--Watsonville, CA PMSA",0.0107270698,0.0428728809,0.0087126435,23681.3,324140,556.52,199.53558946,247841.6,0.8575121991,0.777461941,0.0102206117,0.0091177427,0.0351853069,0.1680143977,0.2486682409,0.4985275455,0.5014724545,0.2377829503,0.1199512776,0.1536167049,0.1715485419,0.1404084926,0.0731151755,0.0519823016,0.0515945555,0.0213089455,0.0533750473,0.0513868693,0.1695453456,0.2502829277,0.2260093649,0.1196549331,0.0909518175,0.0937878214,0.2482149518,0.3323157096,0.1625053094,0.13643884,0.0610158738,0.0595093155,0.5996670847,0.4003329153,0.2528410531,0.5515430327,0.1956159143,0.3503471739,0.840899706,0.0329351777,0.0744560387,0.0517090775,0.0319301419,0.2660815152,0.2996420012,0.1456349518,0.0926143791,0.0856591897,0.0267287437,0.0961563419,0.0756798722,0.1730750319,0.2496601799,0.076988113,0.2098610786,0.1185793826,0.6443490595,0.039749277,0.3153620482,0.1859816432,0.1173709468,0.1145023317,0.1032107338,0.0869660538,0.10552162,0.1129448122,0.1759273984,0.1115094917,0.0636113877,0.3116339826,0.3864588782,0.1665057763,0.0717899752,0.3250856134,0.4611956851,0.0488686856,0.0536620249,0.1111879909,1.9130126291,9.3040184008,19.611236973,14.268339768,27.24691358,0.6293677538,3479.8641975,423.13333333,0.9114734249,5.5701153745,0.6063565762,1.1527213108,3.1883452931,1264.6790123,3498.0123457,4.2368660618,2.495074105,4.341066604,2.8181970606,0.4461718679,2.3720251927
"Santa Rosa, CA PMSA",0.0168027604,0.0408368103,0.0146882912,23178.5,246060,277.59,104.94220647,437496.4,0.6774922346,0.8429082871,0.0142412417,0.0116232339,0.0298439626,0.1013832747,0.1532158921,0.4916866362,0.5083133638,0.2451946533,0.0887307836,0.1393218049,0.170495938,0.1439735664,0.0835032365,0.064400869,0.0643791482,0.0210676445,0.05389278,0.0394006391,0.1558895713,0.2377528646,0.2163844753,0.1304010884,0.1080452577,0.1128730282,0.2537779035,0.3442615688,0.1600396217,0.1394831861,0.059380901,0.0430568189,0.6373272073,0.3626727927,0.2969480126,0.4542559855,0.2487960019,0.4402042432,0.8740449926,0.0239913768,0.0491798055,0.0527838251,0.0356534677,0.2765190646,0.3271320798,0.1461378726,0.0560613989,0.0627570392,0.042955252,0.0639480148,0.088439928,0.2148081998,0.2686070127,0.0908443045,0.1817171858,0.0916353545,0.6380348252,0.029492473,0.3299238401,0.1752025126,0.1199042749,0.123096161,0.1112378555,0.100834114,0.1142357374,0.1150957347,0.1423058275,0.0779224031,0.0578798113,0.3148872023,0.4015576278,0.1565804679,0.0690948906,0.2641612108,0.5120274609,0.0398202375,0.0642109305,0.1197801603,1.8977044732,8.9918908382,19.376460591,14.393939394,29.41875,0.6559020326,3549.44375,419.76421801,0.9674372708,5.1032316033,0.6645252295,1.5322755213,3.4668900641,1583.85,3583.58125,4.3872615116,2.3016360574,4.9991655854,2.5237475618,0.3366379378,2.1871096239
"Sarasota--Bradenton, FL MSA",0.0782332273,0.033623675,0.0765493334,23500.6,99450,460.39,205.77756553,496304.1,0.9186926258,0.9126816145,0.0548425064,0.0022361693,0.0073429484,0.0228967614,0.0522496884,0.4750152667,0.5249847333,0.1747285691,0.0584005367,0.1051636387,0.128038165,0.1166419983,0.1208570478,0.1518550883,0.1443149561,0.0122358483,0.0405679434,0.0279181859,0.1086206095,0.1535788811,0.1445717598,0.1502761571,0.2052495449,0.2104327066,0.2899650751,0.4514004453,0.1190916225,0.085900583,0.034956701,0.0186855731,0.7660194282,0.2339805718,0.1738984723,0.560819898,0.2652816297,0.3435972159,0.9175059997,0.0065338395,0.037453151,0.0385070098,0.0285361126,0.2908124605,0.4073068061,0.1567367782,0.0379293707,0.0262516659,0.0139197961,0.0473440557,0.1162411776,0.3113429863,0.2247055046,0.0625085166,0.1510041744,0.0868535847,0.4936773511,0.0188757544,0.4856107914,0.2329255857,0.1649517187,0.1447290814,0.1145515247,0.0877922636,0.0853589264,0.0765174662,0.0944215137,0.0808688752,0.0621109929,0.4654934282,0.3713398966,0.0783645912,0.0226910911,0.1675721801,0.5824039492,0.0323351231,0.1097038814,0.1079848662,1.543225226,8.9298681776,12.612220124,18.738894908,45.207317073,0.6112006122,3806.2560976,520.11395349,0.7409890758,3.8856744221,0.6232300916,1.0885219889,2.9645075269,1469.0121951,4000.7439024,3.6374430816,2.3138648996,4.0530295158,2.4502339989,0.4214420551,2.0287919438
"Savannah, GA MSA",0.0190458958,0.0498429402,0.0214377073,18354.1,82700,230.06,86.526992534,277886.6,0.7446493245,0.6172796374,0.3506836558,0.0024835507,0.0134083557,0.0161448004,0.0189365992,0.4836297309,0.5163702691,0.2637124083,0.1069174414,0.1529905415,0.1528197357,0.1200204118,0.0844224499,0.0665746961,0.0525423153,0.0161190068,0.0841432797,0.0637140095,0.1942501134,0.2174704359,0.181665424,0.133948063,0.1165284816,0.0918593245,0.251031471,0.3239149899,0.1827720086,0.1430702431,0.0622123605,0.0369989269,0.6326339926,0.3673660074,0.4003517895,0.3663927602,0.2332554503,0.6527338204,0.9065641593,0.0291545166,0.0423388473,0.0219424768,0.0279530377,0.2362161341,0.41392579,0.2038462092,0.0536653071,0.0274152428,0.0150358022,0.0682061174,0.1535437362,0.297295136,0.2152336873,0.0510130412,0.1430146609,0.0716936211,0.5777747138,0.0366482333,0.3626325809,0.2856615814,0.1515756347,0.1239830643,0.1096908593,0.0784250757,0.0895245684,0.079064702,0.0813528574,0.1469906522,0.1139398821,0.3484603893,0.3787671819,0.1186782167,0.04015433,0.2710069133,0.5015446547,0.0468029665,0.0736196712,0.1070257943,1.6386598082,8.6236309634,11.773763696,19.951851852,31.268518519,0.5744103821,2804.3796296,526.52091255,1.0311788379,5.0222228588,0.5434917329,0.8108502929,2.9070172675,786.33333333,2819.1203704,3.8220643627,2.8318271439,3.7178675604,3.1228391791,0.4742563339,2.6485828452
"Scranton--Wilkes-Barre--Hazleton, PA MSA",-0.016005945,0.0408385813,-0.010498487,16425.1,80640,273.48,108.86017796,657595.7,0.6382833911,0.9721497437,0.0130635241,0.0009215661,0.0059031113,0.0079620549,0.010670666,0.4772549602,0.5227450398,0.2169388655,0.0942429243,0.1276222476,0.1463982614,0.1277167929,0.0999256766,0.0952467524,0.0919084793,0.0140468207,0.0470894098,0.036569846,0.140110711,0.1904569358,0.1793620935,0.1482304777,0.1537872193,0.1514303471,0.2942297786,0.3252304754,0.1664050795,0.1339966645,0.0544925186,0.0256454835,0.6997361761,0.3002638239,0.2058489794,0.4732107919,0.3209402287,0.2541316137,0.9182613344,0.0110578516,0.0488348584,0.0218459555,0.0430629433,0.3386588401,0.3939636017,0.1211596514,0.0370369213,0.0263262586,0.0179458281,0.0697140383,0.1398078181,0.4158129465,0.1479117288,0.0628512565,0.1039859441,0.0599162678,0.5565214661,0.0333597161,0.4094084696,0.322612642,0.1613322816,0.1392137265,0.1082701306,0.0793045577,0.0772234412,0.0616584474,0.050689911,0.1050885725,0.1278782742,0.3573850186,0.3615291518,0.1122757558,0.0409317995,0.2670092817,0.5160128402,0.0369250501,0.1051908333,0.0748619947,1.5980600895,7.5718311447,10.386041849,13.340601504,32.709016393,0.6652748949,2873.2090164,320.86028853,0.9348068034,5.0456580331,0.6337432959,0.6240831518,2.712820837,667.60655738,2902.0122951,3.514310398,1.7681832375,3.3369039888,1.9284834484,0.3025555856,1.6259278628
"Sharon, PA MSA",-0.000588317,0.0451870624,0.0024320288,15746,65140,179.4,69.027524497,120506,0.3476153518,0.9357475839,0.0513483411,0.0010241458,0.0038024507,0.0080774785,0.0059272717,0.4859821028,0.5140178972,0.2343631514,0.0936402199,0.1210721798,0.1454548863,0.127241671,0.1002081688,0.0934981012,0.0845216217,0.0145646342,0.0531187779,0.0345979972,0.1419990482,0.1965917869,0.1831064224,0.1502151586,0.1537720372,0.1402768703,0.2626085634,0.3497129748,0.1673285965,0.1391398009,0.0556429497,0.0255671147,0.7591102237,0.2408897763,0.1796984869,0.3544051878,0.4658963253,0.1217328913,0.915897035,0.0031787579,0.0486813574,0.0322428497,0.0553905068,0.3907178411,0.323160343,0.1242381135,0.0380799711,0.0231182584,0.0130521164,0.0614060871,0.1325013465,0.4515801685,0.1420377531,0.0507210894,0.1049607058,0.0567928496,0.5379549362,0.0359877896,0.4254442736,0.302010482,0.1790331756,0.1498119597,0.1140011536,0.0833833402,0.0747935846,0.0551966722,0.0429733272,0.1128996027,0.0866869879,0.3743915891,0.3933477673,0.1081856443,0.0373880114,0.2333364281,0.5512068149,0.040793941,0.0924381897,0.0822246263,1.6492256988,8.1448924731,12.292213473,15,30.078947368,0.6511142729,3481.8421053,362.48953975,0.8193946399,5.1535610244,0.6154273133,,,,,3.6609689989,1.9616523309,3.5861453304,2.2409365249,0.370107621,1.8708289039
"Shreveport--Bossier City, LA MSA",0.0161155288,0.0433676652,0.0199926679,15798.6,66110,176.87,67.275334656,374913.7,0.7212178323,0.6096190198,0.3666233713,0.0036881959,0.0072503111,0.0128191019,0.0167738675,0.4759690029,0.5240309971,0.2748972832,0.0986214495,0.1399065665,0.1484292339,0.1214663565,0.0880777932,0.0698453628,0.0587559543,0.0176053561,0.0963418462,0.0580871019,0.1794693376,0.213746096,0.1846709005,0.1403297773,0.12165534,0.1016542437,0.2673908749,0.3156686829,0.1741752304,0.1394662493,0.0630997205,0.0401992421,0.6595169435,0.3404830565,0.5212554066,0.2707437273,0.208000866,0.7972015951,0.9366462795,0.0188075847,0.0278712523,0.0166748836,0.0282020748,0.2756858653,0.4530436725,0.1522803663,0.0360810056,0.0221842195,0.0158479124,0.0713009778,0.1523582391,0.3232535515,0.2246532547,0.0423088114,0.1233206304,0.0628045351,0.546172798,0.0534501718,0.3817869718,0.3461446061,0.1585257485,0.1278763739,0.0997724404,0.0741049127,0.0739135197,0.060822265,0.0591014949,0.1955946338,0.1164345352,0.3689118859,0.3686848856,0.113941503,0.0320271902,0.2644419234,0.4879717006,0.057433208,0.0829306875,0.1072224804,1.5872350591,8.0477441141,13.285136502,18.444636678,22.648854962,0.6075822842,2595.9618321,546.58220503,0.9163280566,3.6163481319,0.590893466,0.7280541179,2.4102155889,794.53435115,2630.2977099,3.3930019117,2.1914300244,3.1382697068,2.1727886941,0.1924848509,1.9803038432
"Sioux City, IA--NE MSA",0.0076532138,0.0434289729,0.0074587712,16433.7,65310,106.8,39.819094003,121396.4,0.8240581197,0.8831112496,0.0176300362,0.0172255673,0.0218585124,0.0601746346,0.0889495071,0.4891068254,0.5108931746,0.2800977263,0.1003215438,0.143448377,0.1460792778,0.1170266044,0.0806211763,0.0682552971,0.0641499972,0.0209482737,0.0672961936,0.0645978264,0.1889346802,0.2106373177,0.1795057456,0.1264626487,0.1156075136,0.1149041024,0.2590001002,0.322608582,0.1575241438,0.1430742784,0.0736049508,0.0441879448,0.6840762322,0.3159237678,0.5706101755,0.3141429516,0.1152468729,0.6383625344,0.9212567558,0.0095450715,0.0380453269,0.0311528457,0.0427318044,0.3921405662,0.4221144881,0.0693432294,0.0172207349,0.0130510333,0.0122452979,0.0834808326,0.1215846647,0.3615674412,0.1990560749,0.0612760127,0.1190564836,0.0539784903,0.6548330968,0.0298508167,0.3133926707,0.2742859162,0.1662472154,0.1475330766,0.1171472646,0.0865936425,0.0886961889,0.0660521238,0.0555020959,0.110142024,0.0877981602,0.3239327533,0.3890731135,0.1423858194,0.0568101536,0.2586526756,0.5420696968,0.0289423072,0.0752416591,0.0950936612,1.7820669723,7.6712047264,11.696266968,15.030888031,52,0.6308447126,4135.7941176,409.81623932,0.7513413653,5.1709964554,0.6245159622,0.9063607676,3.1494241189,1206.3235294,4191.7352941,3.9182231219,2.2928507659,4.0557848865,2.4385004994,0.2920508084,2.1464496911
"South Bend, IN MSA",0.0072499745,0.0405426988,0.0087202619,17812.3,75300,568.55,214.78992379,260006.9,0.8912481976,0.8399857268,0.1095652254,0.0034998343,0.0124203692,0.0345288443,0.0394152869,0.4823252699,0.5176747301,0.2558563498,0.1199334262,0.1400025545,0.1470046237,0.119086945,0.0806014621,0.0710987074,0.0664159313,0.0173853173,0.0685225557,0.0582549699,0.1846782496,0.2146657089,0.1821036412,0.1263425842,0.1195406133,0.1137841243,0.274928262,0.3282015357,0.1609521896,0.1365661447,0.0647089025,0.0346429655,0.7175958043,0.2824041957,0.3187137711,0.4182886817,0.2629975472,0.5003151591,0.9107621765,0.0143878165,0.0497394939,0.0251105132,0.0360372602,0.3220709827,0.4319030821,0.1251288659,0.0281221787,0.0166363505,0.0149907668,0.0550988795,0.1399476574,0.3305017833,0.1946507568,0.056729441,0.1340868033,0.0889846787,0.6194535355,0.0369350203,0.342995046,0.253601262,0.1567881468,0.1391783349,0.1154395952,0.0915148549,0.0921577639,0.07992454,0.069973279,0.0966323028,0.0877833251,0.3595577336,0.3804715882,0.1256393109,0.0465480422,0.2851137174,0.5099903054,0.033331145,0.0746417243,0.096923108,1.7043315534,7.9725709463,9.3558139535,18.88247012,37.941176471,0.6404691753,3820,490.58189655,0.6922556948,4.7236270941,0.5473482975,0.6135726909,2.653802927,886.33823529,3833.5588235,4.4170189027,2.4795173756,3.2673756179,2.7020877617,0.380557388,2.3215303737
"Spokane, WA MSA",0.0146512657,0.0415260497,0.0145398202,17304.3,95540,227.37,89.02584767,400966.5,0.7924073191,0.923515384,0.0153911719,0.0143914664,0.0186348534,0.0280671243,0.0251696858,0.4895130951,0.5104869049,0.2591554776,0.1056082097,0.1408094743,0.1574716688,0.129119798,0.0809959889,0.0645016513,0.0623377315,0.0204662944,0.0664102121,0.0729710707,0.1805777515,0.221333418,0.1928833031,0.123991566,0.1051717648,0.1035795323,0.2796510319,0.3385703742,0.1568400692,0.1356302469,0.0578453017,0.0314629761,0.6498076657,0.3501923343,0.3891900851,0.339398321,0.2714115939,0.5689378918,0.8896817439,0.0278666434,0.0436385069,0.0388131059,0.0319237332,0.2848875604,0.4320263061,0.1491662618,0.0339939627,0.0166680188,0.0125210512,0.0360752996,0.0869960547,0.2710167884,0.2680532857,0.1008370665,0.15622253,0.0807989751,0.5840086706,0.0491925683,0.3554518114,0.288596741,0.1608055109,0.1409975368,0.1096208375,0.0857245204,0.0842542375,0.0687696043,0.0626592828,0.1233795512,0.089603832,0.3264515376,0.3833104911,0.1418044624,0.0588296768,0.2509971384,0.5234206398,0.0405951659,0.0643839119,0.120603144,1.7848804636,8.5670348213,18.005793451,15.76541717,32.540983607,0.6454337273,3573.5819672,410.8365019,0.7770037462,5.0250488175,0.62386526,1.3314213946,2.7981942942,1713.5327869,3601.2622951,3.9527263278,2.1714133953,4.1296156889,2.4897874958,0.4152320757,2.0745554201
"Springfield, IL MSA",0.0061009188,0.0452040944,0.0091133932,20600.5,79590,167.37,68.857052164,197870.9,0.7305566156,0.890766747,0.0862890458,0.0019782935,0.009509522,0.0114563917,0.0093516311,0.4762009594,0.5237990406,0.2523010917,0.081788895,0.1429497912,0.1636342661,0.1345626485,0.0889927404,0.0701604232,0.0656101438,0.0168960711,0.0658149808,0.0499238339,0.1798323349,0.2268814953,0.191385596,0.1326629258,0.1116234253,0.1069752144,0.3008307743,0.3305462706,0.1590387177,0.1327634369,0.0535865369,0.0232342636,0.6946932659,0.3053067341,0.5040805196,0.2645374189,0.2313820615,0.7736882019,0.9253900167,0.016240533,0.0310470214,0.0273224289,0.030427098,0.3134196194,0.4566887459,0.1195059698,0.0247392032,0.0154570495,0.0124398854,0.0448913016,0.0939531604,0.3214488043,0.2115101433,0.0662487239,0.168154673,0.0937931934,0.6636906263,0.0287233185,0.3052715877,0.2309835698,0.1451390347,0.1402915489,0.1176853349,0.0927883386,0.1026064132,0.089064656,0.0812367256,0.0929409777,0.0830491387,0.3669221229,0.3899334592,0.1199435392,0.0401517399,0.2516786611,0.5316806645,0.0278870985,0.0736051113,0.1151484646,1.6852322052,8.4693243243,14.607100592,15.320910973,37.555555556,0.6023475545,5128.8,437.5911215,0.5526897568,5.2566936871,0.5740117829,,,,,3.6839597151,2.4320437239,3.5923605994,2.665978875,0.3443748465,2.3216040285
"Springfield, MA MSA",0.0112045779,0.0344124876,0.0133394292,18255.8,121600,830.62,313.85694716,573208.1,0.8275652601,0.8306018227,0.0670939759,0.0021912166,0.0164088764,0.0837041084,0.1148253234,0.4742661477,0.5257338523,0.2431743286,0.1184770617,0.1380905123,0.1518044113,0.1231978395,0.0833734349,0.0721603606,0.069722051,0.0153111556,0.0827594978,0.0497283256,0.1715706408,0.2177815986,0.1881738798,0.1323458778,0.1211431371,0.1184792987,0.2784109732,0.3156696722,0.1682827034,0.1436560949,0.0616980762,0.0322824801,0.612893313,0.387106687,0.3102942032,0.4215365435,0.2681692534,0.4755277144,0.8915028166,0.0254881499,0.0588099706,0.0241990629,0.0364745907,0.3136190604,0.3983945237,0.1478967434,0.0407230652,0.0244591857,0.0142337679,0.0752984438,0.1303837933,0.3143392647,0.1712852429,0.0791811555,0.1356075273,0.0939045725,0.6033317001,0.0378186184,0.3573291931,0.2679933397,0.1346165358,0.1279095162,0.1106713332,0.0909446749,0.1012746164,0.0890435529,0.0772292598,0.1266436917,0.1342472384,0.3792431823,0.364057714,0.0912203042,0.0311872518,0.3250975599,0.4647432674,0.0437255284,0.0779726299,0.0884610144,1.5173171276,8.6498460081,12.371244358,14.140703518,36.928571429,0.6479250212,3226.9619048,406.69063387,0.968639601,4.8754859919,0.6345585937,0.9654338652,3.1824607966,996.69047619,3285.4952381,3.9036544927,2.1212007995,4.1478946618,2.3887667327,0.3876587935,2.0011079392
"Springfield, MO MSA",0.0307569629,0.0427095761,0.0331046252,16702.7,79760,182.75,72.071268246,300182.6,0.6604278424,0.9517110158,0.0174623773,0.0063214939,0.0083520447,0.0161530683,0.0144057034,0.48518929,0.51481071,0.2377440504,0.1282842653,0.1465766398,0.1510199706,0.1217449827,0.085296907,0.0677841113,0.0615490729,0.0166117916,0.0529928288,0.0868083887,0.1871255144,0.2112361891,0.1757253622,0.1279574491,0.1099893861,0.1011223785,0.2638212649,0.3617914095,0.1657051735,0.135400676,0.0506064196,0.0226750565,0.6635835822,0.3364164178,0.4739474475,0.1712080963,0.3548444562,0.7581699708,0.9257730484,0.0068953814,0.0329611532,0.0343704171,0.0342528491,0.2979491464,0.4245748,0.1419325899,0.0326805237,0.0178402582,0.0163994158,0.0574900742,0.1189096544,0.3243097846,0.2384780388,0.0451304103,0.1433668985,0.0723151392,0.6291515464,0.0330602388,0.3368631075,0.3019164938,0.178997597,0.1485335773,0.109480521,0.076775075,0.0740664279,0.0563235246,0.0549483163,0.1180736585,0.0672275761,0.3376107606,0.4157569171,0.1347303359,0.0446744103,0.2434672386,0.5489182484,0.0338268224,0.0641195637,0.1096681269,1.7703795428,7.8795077029,13.520953164,18.710144928,35.275362319,0.5560438089,3575.3768116,516.16021127,0.5819352129,4.7904232018,0.5172571902,0.7901415115,2.0926896286,1357.7826087,3596.0869565,3.2923195516,2.6286519597,2.8828311401,2.6904720338,0.2161003762,2.4743716576
"St. Louis, MO--IL MSA",0.0063421512,0.0428710465,0.0091004343,20363.7,88340,422.66,162.91165456,2555754.6,0.8308663467,0.7914719485,0.1801121191,0.0021921342,0.0128867921,0.013337006,0.0138605487,0.4796842727,0.5203157273,0.2626970486,0.0898190027,0.1458889845,0.1610865053,0.1253367921,0.086552592,0.0687471455,0.0598719293,0.0163782392,0.0706638869,0.0452297097,0.1846724518,0.2307082115,0.1870583414,0.1353165533,0.1156412844,0.1010185346,0.2692197695,0.3168789458,0.1690043577,0.1464037613,0.0649264403,0.0335667254,0.7051922567,0.2948077433,0.1884936245,0.5580219207,0.2534844548,0.3025059114,0.9227723008,0.025813514,0.0243564337,0.0270577515,0.024908703,0.2207516357,0.3750233373,0.2245873324,0.0777454947,0.0349573362,0.0149684093,0.0713723973,0.116794323,0.2902798214,0.2226547941,0.0593899776,0.1535338423,0.0859748443,0.6244166188,0.0382403228,0.3334807182,0.2294730426,0.1375878702,0.1327202924,0.1128853017,0.0932889164,0.104253516,0.0929767953,0.0970968354,0.0998877863,0.0958183375,0.3415263607,0.3957400539,0.1235563396,0.0433589083,0.2700299884,0.5211203828,0.036094473,0.0741105642,0.0986445916,1.6940891574,8.777407286,14.850677196,18.527958115,33.987012987,0.5708936822,3770.6940837,539.94889503,0.7027590747,4.4051737671,0.5652146642,0.8843142958,2.6612938555,1258.3463203,3786.9220779,3.374897527,2.5367067391,3.5456081513,2.7274211521,0.3402134765,2.3872076755
"Stamford--Norwalk, CT PMSA",0.0572826258,0.0334200386,0.0565791063,47136.6,412130,1681.86,636.63253265,308256.3,0.9640619699,0.8213619077,0.0950540134,0.0013361356,0.0358352588,0.0464126845,0.0961497315,0.4806581867,0.5193418133,0.2372563099,0.064888833,0.148925793,0.1720755732,0.1380109161,0.1005542926,0.0746900857,0.0635981966,0.0086956309,0.0433562348,0.0216466101,0.1659282104,0.2326365336,0.2023308036,0.1530078016,0.1206302525,0.1036484442,0.2482616902,0.3262841397,0.1650753855,0.1511044753,0.0713149465,0.0379593628,0.6665969034,0.3334030966,0.3351287144,0.3644783348,0.3003929509,0.4204203262,0.7720130754,0.1312212253,0.0415076273,0.055258072,0.0254394359,0.2878745395,0.327535226,0.1186151297,0.0435245751,0.0916590759,0.0500939459,0.0500423666,0.079939945,0.2043728497,0.1362828615,0.0522464689,0.2710747111,0.2060407973,0.6420082227,0.0268903475,0.3309693917,0.1241436448,0.0764545547,0.0830194988,0.0773299795,0.0743991071,0.0937097448,0.1166996479,0.3543764275,0.0529217942,0.0752695376,0.3181744533,0.4142445128,0.1412421113,0.051069385,0.2663499725,0.5545480297,0.0363317974,0.0676388682,0.0751313323,1.8000936676,13.649875364,20.068315172,11.886419753,37.28125,0.6017919185,4691.0390625,464.21410891,1.0976393037,6.9288481047,0.6372808446,1.4171380942,5.3795045016,1291.078125,4900.9765625,5.6382729675,3.730867418,6.7966425958,3.8684239186,0.607860641,3.2605632776
"State College, PA MSA",0.0092747081,0.0427711,0.0145640156,16170.2,98990,119.36,42.734906264,132166.4,0.5160596389,0.9225320678,0.0250620211,0.0013825602,0.0370132518,0.014010099,0.0148372081,0.5127213335,0.4872786665,0.1809704106,0.2722077304,0.1439966692,0.1288828084,0.1031243491,0.0713106509,0.0549071696,0.0446002117,0.0109268669,0.0295166223,0.1646394942,0.1944471272,0.1897930837,0.1609186475,0.114789338,0.0975132528,0.078608941,0.2567373549,0.3448710679,0.173490341,0.1474083064,0.0551198075,0.0223731223,0.6006411296,0.3993588704,0.2415509582,0.3309995284,0.4274495134,0.4707061225,0.7779490592,0.0360136603,0.1476561189,0.0383811615,0.0471365839,0.3619806295,0.3663378917,0.1186308941,0.0396374094,0.017004449,0.0108909808,0.0452281862,0.0865799703,0.3405274758,0.129468134,0.0473138735,0.1816499984,0.1692323618,0.5640859618,0.0328017032,0.4015196862,0.3070189303,0.1535537423,0.1332515069,0.1023622267,0.0811413641,0.0844340491,0.070860755,0.0682718081,0.1651230875,0.0912788235,0.3593289117,0.3938559515,0.1136344747,0.0419018387,0.4311714152,0.4355904174,0.0324835045,0.0456693031,0.0550853597,1.6745364098,7.4304418985,10.402829486,18.515151515,31.23255814,0.6384673194,3079.9069767,430.28054299,0.9084954892,4.6692442585,0.5805189078,0.5352517378,2.802201517,589.1627907,3084.4418605,3.8770995753,2.1954110414,3.3374532547,2.4116329678,0.3966322283,2.0150007395
